student_id,subject_id,mark
16683,485,45
73199,662,52
5838,575,5
13777,342,5
68050,406,19
17412,103,20
93242,875,52
54016,582,11
68039,332,50
36064,854,33
78052,214,70
79821,54,24
27117,160,52
41866,548,68
73231,450,60
812,249,49
33042,486,81
42442,36,19
6174,584,36
77665,400,16
16074,205,24
27213,923,64
25975,626,15
92577,15,57
79061,385,19
79659,91,97
10741,432,83
17146,874,4
90660,744,1
63923,214,68
47045,871,99
36542,215,30
40859,808,80
34508,382,8
57303,316,90
2308,40,84
39953,971,60
26159,345,56
98882,287,16
33741,527,90
169,47,94
68799,55,1
21126,576,8
78630,988,28
63234,726,34
26032,855,96
1737,867,90
61822,668,60
42336,126,30
1087,79,5
96630,881,90
80728,299,43
40194,519,30
69851,447,95
5464,411,69
97481,536,0
30618,134,32
14646,471,62
28792,334,43
51825,562,74
361,133,52
11468,905,8
47402,334,28
94015,741,55
26594,570,90
84910,207,97
63168,887,12
99864,877,75
90411,496,25
61437,473,85
92169,839,76
29818,566,92
84406,150,32
21614,641,24
6239,564,58
5615,576,56
77459,81,35
80794,630,43
75097,127,37
62152,619,64
47153,1,47
36422,101,97
25524,700,64
6409,699,88
76147,990,63
6092,434,29
70067,328,93
48286,533,11
5143,291,40
1799,172,19
29971,225,50
85393,216,16
88560,962,59
32498,357,92
49831,75,19
59483,817,99
37796,317,82
67488,294,68
16485,938,88
42259,74,69
95479,84,50
34958,839,19
2748,546,82
75220,99,84
97205,344,40
43507,408,33
52223,234,29
2296,701,34
51572,7,53
33694,915,33
74485,812,26
63688,242,84
57710,659,87
17216,49,99
24063,279,47
85728,331,89
25047,757,60
36137,189,77
67650,254,74
99346,343,29
86090,112,21
7795,939,83
20565,730,49
82438,775,53
16154,473,23
5761,744,22
48519,185,11
28914,580,31
97052,556,3
58606,383,50
85370,234,36
1624,61,83
91696,301,44
26859,127,83
6749,475,22
44297,888,95
71732,932,2
25577,808,22
1019,281,80
24357,522,90
25029,822,22
64343,590,41
51453,102,63
32184,756,30
95837,359,35
4700,814,35
86824,83,60
32021,653,35
24483,46,0
34987,735,25
59119,395,39
19243,446,89
19000,477,5
71167,342,24
62822,960,63
6824,897,45
18175,196,92
93229,161,91
58203,597,46
98509,598,58
6576,779,84
4743,926,35
10876,512,46
16173,570,75
64212,526,83
97769,360,2
28846,348,58
82338,154,80
32758,430,47
81661,596,98
91175,592,89
99339,932,50
20195,701,60
52266,556,43
29486,612,44
28500,406,32
93835,223,57
17721,637,0
76199,911,97
51369,617,44
54148,513,53
54983,570,67
76181,709,2
63122,277,75
49939,732,91
29396,212,71
52319,921,10
54060,594,2
80338,274,58
12961,82,96
98688,585,25
6101,10,2
88593,725,93
67880,575,38
69664,662,46
7539,445,72
71525,550,19
44782,592,51
90728,947,49
72817,276,98
54883,680,74
3895,47,2
69611,490,70
2580,569,27
3463,947,54
40565,878,12
94543,359,54
86749,579,88
51362,395,6
34621,114,51
29637,610,73
38446,998,82
34111,650,63
76917,585,73
70008,147,27
16365,500,5
10934,29,81
54689,370,72
11953,969,79
23460,644,97
67660,582,97
41146,416,83
89391,36,12
20053,755,23
35973,360,62
84819,721,30
71975,14,34
96035,318,29
97028,926,88
61855,415,20
59253,697,67
96263,187,61
32556,285,31
37803,128,37
84983,354,78
45865,187,74
87921,399,66
7699,221,29
1651,359,28
243,485,53
21225,479,83
52820,503,8
27668,173,74
29596,564,40
92931,592,63
49469,606,52
83669,783,17
364,220,75
12496,372,39
65672,603,89
61035,840,75
10335,899,29
85103,347,27
51274,286,43
45216,316,99
73289,485,58
80485,410,83
45036,219,30
52907,992,72
70907,157,10
42560,673,27
13681,455,81
30217,31,29
78338,149,33
1532,551,34
72644,688,22
1982,640,78
59266,247,77
44937,391,53
22277,112,17
58458,694,24
84586,839,1
30298,997,50
69074,702,18
80314,656,7
81575,899,87
57968,841,76
70648,69,37
51331,179,90
82384,745,92
58907,191,85
71382,89,90
48924,176,53
4058,729,18
53649,317,45
98191,936,17
95668,550,51
95501,382,34
46625,516,32
72707,667,93
18864,557,7
91465,500,84
47269,714,74
58558,640,36
83496,850,65
22839,389,61
38963,577,0
94403,274,22
96542,208,84
39131,199,76
18088,822,23
34988,483,65
26971,37,47
98084,268,18
58637,317,18
68077,105,72
11798,77,90
93324,150,66
99480,914,32
11116,707,65
45375,275,94
56768,763,40
1099,352,19
38692,192,91
63467,122,38
42048,627,8
54904,860,48
72658,315,29
83284,31,16
24210,435,15
54168,562,38
1840,706,31
61991,823,91
17817,329,90
33823,926,15
26537,811,76
23974,368,83
77858,251,22
92866,140,97
11526,537,60
16102,576,19
65575,824,81
89873,928,80
76967,597,71
90652,220,95
14391,800,15
3288,22,27
92224,874,60
37692,291,33
45276,879,73
20438,84,22
75256,602,13
25157,514,11
26110,337,0
99066,642,65
92357,558,29
8132,129,98
94328,94,26
67918,287,97
81939,365,48
35752,20,19
59789,686,37
96122,304,8
70179,630,68
89341,696,1
27998,280,22
68141,818,99
25581,325,89
78699,111,81
54237,466,63
31324,887,2
75846,242,13
41119,304,26
69244,619,47
59532,451,44
9149,248,8
98609,399,6
28951,1,37
23164,34,12
41097,487,86
83358,495,67
77423,814,60
92586,652,55
60123,975,1
52854,63,34
39876,804,88
80261,539,2
83104,144,40
34184,312,51
79457,725,11
72819,923,43
43270,198,94
69679,780,84
51815,439,69
48011,11,38
53685,228,65
97171,427,15
32304,871,45
3829,690,9
33109,462,29
80947,201,53
82838,677,54
58102,331,11
65062,618,95
36224,363,84
54915,820,75
86395,115,65
54483,368,57
79265,856,46
39658,742,10
61531,235,48
3756,318,90
86257,802,46
80441,206,11
293,354,46
79048,959,2
90886,218,93
23027,217,80
75340,442,62
74371,971,21
14433,838,22
50040,416,13
92017,45,46
98591,746,35
95334,658,0
65581,192,89
78215,832,83
55703,179,80
87291,399,43
72891,596,68
15934,890,59
32507,965,97
61131,587,21
54900,746,49
3712,163,86
97927,572,21
14742,562,54
84572,910,13
65440,965,2
35503,102,98
40699,325,35
30081,95,15
2627,987,68
39141,69,97
34950,37,33
79653,395,31
83043,301,18
28420,167,5
84403,249,75
93695,360,93
62274,510,60
81061,225,39
19890,942,0
83996,991,89
82254,79,58
19381,809,57
34152,260,65
19857,55,91
69998,240,27
51080,53,34
21807,666,5
5772,881,46
16312,125,64
13421,854,38
47284,838,40
36216,206,57
85864,35,67
41130,677,70
73816,569,59
90296,570,95
88025,147,59
78941,174,94
83387,940,61
42523,69,16
44359,487,87
17967,360,64
55490,495,66
41332,476,38
93093,541,95
31275,489,28
56277,593,17
76496,987,25
59765,300,89
57542,422,59
15325,789,87
22703,924,80
52760,378,92
3761,409,90
53930,404,76
66891,249,21
62801,345,65
5023,832,89
39929,456,23
27516,880,46
6945,134,90
50843,623,60
15473,7,73
43164,934,56
25174,155,68
63298,361,22
58571,349,8
27002,231,77
54224,321,89
47104,771,69
52913,647,91
85426,904,50
40034,915,79
61003,662,51
78259,693,77
39962,896,14
26363,39,23
64671,926,79
19175,838,36
35982,188,73
13486,384,31
20757,784,1
71115,348,64
28356,717,56
61291,923,83
30256,576,45
37050,646,17
62951,433,53
4511,603,85
72486,16,54
14657,213,18
66328,227,34
30419,998,67
6818,53,24
86511,546,47
62005,723,8
49258,615,38
99282,713,1
10093,702,84
26976,604,93
29291,695,80
50138,71,53
89950,387,57
53327,304,90
38318,319,39
30690,84,95
91813,322,51
35958,110,62
54803,433,19
8439,961,38
7761,700,6
38295,373,24
74657,794,1
57606,234,14
55521,189,71
424,674,31
70884,18,74
92727,947,8
57258,184,6
25868,69,87
44756,938,0
49851,833,23
51758,11,7
65181,513,6
38106,684,17
95947,172,39
62385,873,11
48801,67,21
45376,130,61
49352,200,30
98666,678,92
56688,638,22
64860,722,95
19725,993,60
66327,196,94
36400,243,77
13022,401,78
44372,385,95
38611,381,72
55167,369,22
74469,318,70
8644,973,59
50181,743,45
52617,238,22
19744,630,27
45473,292,11
85206,211,35
47990,93,41
86124,602,72
53393,186,91
67648,280,49
20539,879,28
51484,690,60
44730,620,78
24695,892,18
59128,813,11
49556,95,26
87026,341,1
74346,652,90
84444,485,24
5878,316,82
77991,247,73
1583,318,34
75754,765,68
67018,232,42
10966,587,91
81955,48,48
23244,440,92
4508,336,26
75492,553,97
44346,31,44
54462,132,79
642,1,15
16424,273,47
35511,730,40
59332,639,91
90252,156,74
8765,796,99
1310,619,39
78296,444,97
98442,463,34
89890,727,32
14389,539,43
41827,109,43
74794,546,57
13390,502,3
32908,406,41
36510,599,81
88437,647,3
43110,925,73
961,562,2
16870,701,92
57219,627,40
26180,55,19
49768,793,72
99234,541,21
86189,511,58
6444,377,2
61363,386,65
46182,252,69
88968,219,80
42928,856,8
26559,47,61
449,506,9
77223,275,20
92218,572,87
82031,343,42
17238,919,34
67343,633,53
40821,783,5
46506,320,93
52010,44,25
77064,642,70
45617,945,92
21549,356,41
81277,790,17
10203,42,50
82993,119,82
52084,969,87
12750,796,31
67901,482,99
15455,684,57
57198,729,2
43570,281,86
42095,874,42
21133,816,50
52778,883,46
43609,366,27
22117,347,49
41357,550,16
12610,974,32
2721,973,95
76701,531,78
84717,84,76
73466,821,17
8748,955,69
61397,704,46
34997,244,33
88174,313,20
77433,808,18
15831,22,56
89486,461,95
83822,447,92
65464,680,3
65355,444,11
72789,614,18
18724,266,64
88082,709,8
81575,882,64
44217,714,76
17592,958,34
62543,825,52
87405,273,86
33833,640,3
4231,933,67
81553,906,12
60593,267,12
2048,509,15
30880,449,94
74727,13,82
51437,124,68
74840,696,33
40759,828,92
24058,455,74
85136,547,23
60720,947,3
26566,909,75
3453,175,59
74553,667,80
3268,177,88
77373,861,45
35067,215,95
28264,347,59
26346,987,98
88872,152,51
27174,474,27
55138,362,41
67483,837,25
78644,340,53
93566,81,89
30610,231,94
14902,379,0
39879,637,58
95212,261,35
77497,278,92
86412,883,65
31960,272,39
24897,671,76
21016,936,60
66583,12,68
2340,202,45
28886,33,4
83444,509,14
11899,635,88
32164,291,0
63540,397,91
39574,903,68
21286,663,68
64642,635,46
73292,213,77
33654,388,95
56453,750,80
6328,742,23
9163,355,73
53817,685,38
7199,958,66
13084,813,2
20576,762,32
46921,360,51
80478,654,56
31146,621,73
81236,731,68
32105,571,48
94629,893,16
82003,42,16
14411,528,27
61541,688,97
33389,919,18
57199,574,5
48556,205,23
464,410,17
92236,470,62
92198,806,0
6542,501,47
71510,238,65
20432,165,59
18485,941,8
89882,117,67
23387,392,43
15977,239,67
19458,117,33
47669,537,71
24045,350,41
24686,338,52
21175,115,21
25863,96,26
98435,407,98
87376,544,12
33745,888,72
94086,530,3
46311,683,13
80999,949,16
19,179,51
41028,854,74
34694,847,41
87085,784,90
42136,138,12
44839,752,25
79906,650,99
99741,589,80
77732,710,31
95512,563,20
71360,263,94
21114,81,57
85839,130,66
63316,27,12
25131,553,98
30820,803,40
58906,710,42
33486,160,95
16858,412,37
74241,700,54
79128,783,64
70385,608,83
69411,341,56
26501,319,9
62519,773,52
74280,444,60
49897,974,30
72332,245,13
86859,554,30
78000,799,70
83380,159,58
86965,849,38
42321,643,71
28870,967,24
14189,271,61
79998,562,63
21223,724,80
87222,768,39
81879,547,64
77544,151,30
5568,894,63
72788,107,73
22182,775,39
9979,100,72
31713,532,73
16137,453,62
33819,307,91
9534,56,99
83684,66,76
76896,323,20
60681,273,34
66183,394,33
51340,36,53
39740,25,17
53715,113,99
48861,341,3
23551,366,92
30726,469,23
20536,1,90
79519,662,34
96180,899,57
78370,826,75
6489,923,19
21970,127,91
22781,314,13
37958,982,5
50524,496,3
52589,403,40
89686,138,3
13700,662,49
53988,851,68
57797,498,45
38785,710,35
93276,566,14
81525,110,45
69384,993,33
85388,223,94
39545,299,63
81946,559,49
67464,646,78
62040,403,42
65693,369,43
33504,729,86
74710,669,62
12525,939,35
21555,417,94
70731,903,80
18569,914,71
9804,241,21
87032,20,0
77819,742,92
73468,530,13
48662,447,67
11796,964,13
58687,185,59
81677,456,94
41577,403,60
79055,771,84
60152,706,68
33146,416,14
56611,316,72
8280,6,74
89309,595,80
86631,768,74
83200,743,77
21704,1,31
90300,642,29
80418,468,41
20997,7,90
32167,29,84
80468,71,29
10673,802,23
4962,582,43
70163,221,65
7946,647,65
77689,48,0
62487,600,38
78030,689,12
34429,99,90
51893,76,10
42434,864,74
99877,795,47
63704,30,50
72140,635,56
61813,682,98
21596,157,80
63334,163,0
27525,721,64
6609,116,95
95407,9,89
71659,973,47
1434,837,47
65361,284,17
2203,747,54
27876,989,3
76801,99,69
90438,187,29
27235,357,6
82970,703,22
68310,883,84
51629,629,13
79078,747,15
54798,781,20
33619,932,98
78638,886,62
72807,286,68
87462,967,41
4614,767,71
62401,360,90
64715,311,61
78892,770,43
66041,393,61
74951,531,83
49022,987,88
36328,972,20
50384,386,73
34090,544,2
34706,715,46
79878,749,91
50959,431,84
51122,237,16
42084,566,49
32003,393,27
87250,197,45
19273,887,7
5268,74,56
21405,238,62
56395,103,29
26859,74,30
64031,911,48
10374,319,68
32006,254,82
46791,797,47
88670,111,11
86210,144,8
82751,460,63
41473,725,18
69701,272,80
27878,408,94
89658,348,26
85253,409,91
16934,554,50
13428,939,6
61091,256,59
67348,104,12
76325,420,1
46339,809,43
88811,915,72
78501,832,51
40966,911,30
92545,121,53
62705,478,19
94352,308,63
95550,888,39
2579,160,13
51572,593,14
4221,858,39
48253,88,91
37496,937,68
12626,337,4
9879,223,63
13994,490,72
96705,196,90
18168,455,78
5778,575,41
41090,728,78
20612,192,68
47104,551,51
82494,837,20
15931,690,79
7302,606,26
53677,733,25
25432,535,43
16393,320,68
96464,587,7
33712,907,67
49986,646,15
48104,934,65
56953,548,70
80692,302,28
56176,278,40
83121,575,18
24762,325,31
16039,875,29
62032,886,50
72126,883,47
17988,917,16
70985,513,53
30950,139,95
69819,988,2
44939,952,25
87658,886,91
85807,389,39
82682,13,58
51255,624,35
53273,595,43
92996,686,7
52552,889,13
57088,49,74
9573,693,62
48905,259,29
86951,208,62
41380,733,97
64415,332,48
64957,168,32
65233,86,15
397,714,70
2523,13,91
50220,560,81
68371,828,14
81900,165,76
91094,568,71
71890,305,0
94207,799,62
78837,598,20
42200,358,56
48489,485,89
73664,381,98
59485,477,34
79473,310,39
93724,586,58
15245,479,56
57285,82,45
61030,348,8
21511,205,9
91737,427,81
49525,144,99
33008,199,93
40938,438,17
17445,434,22
92079,410,91
6610,356,21
47098,310,3
62908,341,90
94978,137,40
67642,532,28
6982,168,66
84631,650,30
6312,739,64
17830,714,30
38814,139,85
53110,201,43
1612,859,99
62022,608,39
18145,155,23
5022,193,79
25993,877,14
10813,7,76
38014,270,10
84805,327,70
3306,756,0
64735,491,48
37512,749,70
38700,817,53
66967,462,77
48463,691,41
25921,870,94
38965,301,56
19296,381,37
47497,261,10
58874,689,15
96051,863,59
74432,691,66
86275,301,49
40827,443,33
47835,646,23
28365,688,85
84085,978,38
31694,732,18
81530,266,12
1036,115,64
11140,698,66
57761,806,86
3170,793,2
55002,957,37
53532,947,96
8818,547,15
8659,786,40
25991,611,30
83541,228,67
78447,478,57
65912,748,65
38161,710,77
76193,672,78
19904,490,66
30736,883,60
84832,370,77
10176,269,11
3376,224,71
38829,501,39
82970,350,13
7753,553,22
36291,801,30
99534,825,16
19914,416,76
95160,597,11
9622,377,0
45691,466,45
57210,516,36
53678,435,3
26477,880,31
94762,412,54
70682,646,26
30370,506,57
60577,24,19
57222,686,50
16372,437,10
61439,12,49
93597,364,89
55994,562,19
68644,927,76
4014,115,50
22224,786,87
5545,306,33
81604,590,79
40377,434,26
88451,886,0
19932,100,33
42359,254,38
38130,584,51
98047,145,45
58024,376,74
53787,491,51
97765,785,81
45097,857,10
28822,25,21
8743,502,9
829,674,55
99099,587,59
33988,786,72
12660,639,26
89483,910,85
74975,440,84
26114,912,91
28814,99,7
55840,342,99
4263,400,4
30224,879,48
51133,307,59
46439,993,77
40258,751,76
38867,339,51
91590,541,0
35732,848,17
95112,175,58
81011,909,59
99395,649,59
55433,940,74
42256,248,15
75579,588,31
38613,756,66
44525,510,14
52980,949,58
15942,18,33
63531,195,22
9009,128,29
67523,602,70
59877,815,39
22462,462,0
34393,141,18
76258,328,22
62116,601,18
73101,441,2
5396,861,32
43913,976,31
95879,360,71
65534,295,95
47806,154,88
71886,571,35
43658,983,50
80206,389,76
81806,831,79
71305,35,0
49222,649,9
24135,814,27
26891,622,49
44061,864,74
35046,49,18
70765,609,44
50411,50,24
75030,748,93
22691,665,9
51056,607,18
60223,924,35
22494,7,19
71088,664,88
61130,97,7
91623,572,23
15367,753,19
5575,209,38
29071,663,79
25737,744,71
87141,576,71
76288,661,44
89737,516,51
52011,344,85
47802,44,72
83616,408,97
32799,179,50
78342,474,46
4185,302,22
89063,939,13
9476,481,29
32555,135,94
11742,949,65
17427,400,5
71790,809,90
72175,12,48
54813,882,68
46203,79,23
92836,398,11
67480,462,43
55063,958,38
41795,40,4
52615,343,9
61115,886,75
80400,927,11
79205,973,57
74376,30,82
67495,8,25
67250,16,24
36630,927,2
27239,656,51
10437,216,1
64109,678,76
37556,379,91
86948,662,12
88086,534,95
44225,954,82
36679,645,64
76349,543,70
70904,402,79
68303,598,31
82424,955,37
64850,588,90
47842,114,21
19624,365,11
95123,14,87
37336,139,5
80412,412,10
65746,627,1
74784,561,51
30959,239,88
7731,777,5
9106,914,28
48150,293,62
48089,329,74
62987,2,53
68957,750,66
33069,571,34
98892,272,49
66149,197,94
62721,87,7
59959,240,22
13612,419,30
2357,37,72
39629,81,51
57575,475,67
47165,656,9
32551,997,89
18127,739,89
89649,806,28
39810,894,97
65948,395,21
2543,242,10
60507,211,69
50669,652,2
26878,250,5
76961,513,60
2534,6,9
61468,630,19
89479,860,34
33167,330,13
90753,130,6
6704,2,86
48784,334,37
6543,261,95
59057,673,97
62766,931,68
12410,383,20
25472,393,79
35935,30,20
32201,165,89
76884,275,7
78840,378,58
95671,267,38
56964,435,13
53543,764,4
50891,941,65
56288,963,17
22152,948,12
88442,515,33
70364,38,79
54170,323,43
60609,790,18
17157,213,8
1710,361,54
11172,688,24
66967,490,34
28595,418,37
64109,358,98
67441,820,14
18711,274,4
88592,919,46
84478,247,99
53245,745,57
87406,296,85
63873,203,41
6769,533,70
45539,394,16
4845,286,66
15672,184,33
76386,786,64
233,898,17
19748,98,89
69982,865,69
71202,924,91
47281,990,55
73527,439,93
91758,142,11
69445,793,10
99460,600,25
31249,661,90
23328,746,10
57260,975,12
66086,541,31
71929,203,84
99216,531,47
69533,59,72
92791,718,24
42031,622,66
94623,210,79
17547,597,84
57897,39,95
45826,965,82
34282,497,86
89843,194,12
21989,715,30
12386,164,31
40989,936,87
32841,595,41
48825,611,7
15800,363,18
95024,64,69
73180,681,24
38303,27,71
13583,199,19
82829,734,58
2435,705,32
54603,782,89
38307,239,72
51284,984,62
46844,847,88
66253,979,31
91419,835,49
39629,539,46
91725,98,45
17856,212,74
4489,595,0
39280,783,28
53064,376,46
79983,711,33
18708,747,5
77731,536,13
4757,157,88
27965,993,23
19348,485,23
40475,449,32
71635,172,49
67951,918,97
22851,685,55
35815,287,51
51420,203,49
30713,649,47
69209,382,95
40616,23,32
46282,52,35
81139,907,54
88424,82,4
75204,628,21
65937,269,76
83101,92,97
77975,760,64
37016,77,49
93246,545,0
54365,24,48
92252,694,84
3387,628,56
16808,321,13
67404,277,24
75906,886,98
83689,39,88
64851,600,40
17950,645,37
95698,386,55
42255,267,90
369,861,59
12438,58,78
18055,32,70
59993,510,95
30344,503,52
88613,484,8
65999,894,66
35726,943,61
31013,277,31
88743,647,7
14067,901,41
13432,813,68
11567,701,10
80813,805,33
28089,139,64
10060,676,12
49090,473,29
89487,528,60
54449,61,24
28201,847,74
89640,533,95
56496,698,9
81965,490,81
40491,185,38
27974,854,56
38294,219,29
51862,634,15
82617,415,34
17804,612,29
87475,75,57
40223,269,96
20570,275,84
76769,582,4
82651,610,85
72005,306,9
1865,41,96
21997,326,76
72315,648,69
91469,482,18
78064,952,40
21602,745,91
41691,137,22
17643,5,0
79382,800,17
47086,908,77
43196,520,32
33057,138,64
7846,549,31
84811,754,57
4558,724,9
6596,815,18
83169,81,69
44008,583,8
91422,15,3
17303,419,15
29193,814,87
26341,395,15
85316,643,30
32171,667,43
7102,663,56
17916,453,91
94213,978,61
33936,390,21
33696,848,43
40979,317,10
47241,659,39
1944,34,88
30949,651,56
23830,423,50
86041,165,64
62006,777,1
90200,462,10
8994,195,80
81532,902,59
53401,415,95
74793,537,53
83482,662,27
41469,38,77
25425,528,88
67480,519,47
75811,175,74
59727,559,82
53709,948,21
1585,278,85
57902,118,43
34926,894,69
81830,701,88
67297,198,89
23220,582,99
76542,374,57
42621,571,72
4268,641,15
13,974,58
41823,800,32
52115,557,80
69363,298,60
43015,360,83
6794,973,63
79803,560,28
51076,15,56
6344,163,37
78925,445,55
81568,938,95
43585,375,30
27761,19,38
36504,117,39
19842,934,98
56785,406,54
50759,453,93
92519,482,35
64836,985,41
52256,255,42
53198,77,0
98853,755,33
16582,56,5
55457,50,59
26775,682,16
8419,576,3
99371,657,62
86493,336,50
62974,333,58
30987,451,96
78605,23,59
84838,289,11
40510,443,59
81494,512,35
98726,458,86
67045,244,31
27387,73,95
41919,865,63
56245,196,56
37196,655,17
2925,715,9
26496,532,45
74445,979,56
76155,641,98
21915,481,30
63399,407,47
83622,386,1
30644,238,49
54270,921,38
2858,653,71
74266,750,26
56652,100,41
8982,455,99
11571,691,67
